"Step","20-agents - total_rewards","20-agents - total_rewards__MIN","20-agents - total_rewards__MAX","15-agents - total_rewards","15-agents - total_rewards__MIN","15-agents - total_rewards__MAX","10-agents - total_rewards","10-agents - total_rewards__MIN","10-agents - total_rewards__MAX","5-agents - total_rewards","5-agents - total_rewards__MIN","5-agents - total_rewards__MAX","1-agent - total_rewards","1-agent - total_rewards__MIN","1-agent - total_rewards__MAX"
"1484","","","","","","","1.8487999999999998","1.8487999999999998","1.8487999999999998","0","0","0","0","0","0"
"1485","","","","","","","1.5572","1.5572","1.5572","1.9388","1.9388","1.9388","0","0","0"
"1486","","","","","","","2.0012","2.0012","2.0012","0","0","0","0","0","0"
"1487","","","","","","","0","0","0","0.9064","0.9064","0.9064","0","0","0"
"1488","","","","","","","2.874","2.874","2.874","1.912","1.912","1.912","0.9064","0.9064","0.9064"
"1489","","","","","","","2.6004","2.6004","2.6004","0.4852000000000001","0.4852000000000001","0.4852000000000001","0.8128","0.8128","0.8128"
"1490","","","","","","","2.2332","2.2332","2.2332","0","0","0","0","0","0"
"1491","","","","","","","2.91","2.91","2.91","0","0","0","0","0","0"
"1492","","","","","","","1.6680000000000001","1.6680000000000001","1.6680000000000001","0.9712","0.9712","0.9712","0","0","0"
"1493","","","","","","","1.2584","1.2584","1.2584","2.1216","2.1216","2.1216","0","0","0"
"1494","","","","","","","3.7912000000000003","3.7912000000000003","3.7912000000000003","0","0","0","0.8524","0.8524","0.8524"
"1495","","","","","","","0","0","0","0","0","0","0","0","0"
"1496","","","","","","","0","0","0","0.9928","0.9928","0.9928","0","0","0"
"1497","","","","","","","0.35839999999999994","0.35839999999999994","0.35839999999999994","2.3124000000000002","2.3124000000000002","2.3124000000000002","0","0","0"
"1498","","","","","","","1.946","1.946","1.946","0.9496","0.9496","0.9496","0.49240000000000006","0.49240000000000006","0.49240000000000006"
"1499","","","","","","","0.9028","0.9028","0.9028","0","0","0","0","0","0"
"1500","","","","","","","1.2395999999999998","1.2395999999999998","1.2395999999999998","0.42399999999999993","0.42399999999999993","0.42399999999999993","0","0","0"
"1501","","","","","","","0","0","0","1.8416000000000001","1.8416000000000001","1.8416000000000001","0","0","0"
"1502","","","","","","","1.5932","1.5932","1.5932","1.8092000000000001","1.8092000000000001","1.8092000000000001","0","0","0"
"1503","","","","","","","0.9748","0.9748","0.9748","1.316","1.316","1.316","0","0","0"
"1504","","","","","","","0.964","0.964","0.964","0.8344","0.8344","0.8344","0","0","0"
"1505","","","","","","","0.982","0.982","0.982","0.5968","0.5968","0.5968","0.982","0.982","0.982"
"1506","","","","","","","0.8839999999999999","0.8839999999999999","0.8839999999999999","0.7876","0.7876","0.7876","0","0","0"
"1507","","","","","","","1.5464","1.5464","1.5464","0","0","0","0.3196","0.3196","0.3196"
"1508","","","","","","","0","0","0","0","0","0","0","0","0"
"1509","","","","","","","1.5499999999999998","1.5499999999999998","1.5499999999999998","3.1648000000000005","3.1648000000000005","3.1648000000000005","0","0","0"
"1510","","","","","","","0.9676","0.9676","0.9676","0","0","0","0.9892","0.9892","0.9892"
"1511","","","","","","","1.3052","1.3052","1.3052","0","0","0","0","0","0"
"1512","","","","","","","1.8164","1.8164","1.8164","0.982","0.982","0.982","0","0","0"
"1513","","","","","","","0","0","0","0.9352","0.9352","0.9352","0","0","0"
"1514","","","","","","","1.8452","1.8452","1.8452","0.9712","0.9712","0.9712","0.6868000000000001","0.6868000000000001","0.6868000000000001"
"1515","","","","","","","3.8811999999999998","3.8811999999999998","3.8811999999999998","0.982","0.982","0.982","0.9676","0.9676","0.9676"
"1516","","","","","","","0.9784","0.9784","0.9784","0","0","0","0","0","0"
"1517","","","","","","","4.1136","4.1136","4.1136","0.892","0.892","0.892","0.478","0.478","0.478"
"1518","","","","","","","0.6859999999999999","0.6859999999999999","0.6859999999999999","0","0","0","0","0","0"
"1519","","","","","","","0.4204","0.4204","0.4204","0.8956","0.8956","0.8956","0","0","0"
"1520","","","","","","","3.7219999999999995","3.7219999999999995","3.7219999999999995","3.1856","3.1856","3.1856","0","0","0"
"1521","","","","","","","2.5708","2.5708","2.5708","0.9928","0.9928","0.9928","0","0","0"
"1522","","","","","","","0.9712","0.9712","0.9712","1.4636","1.4636","1.4636","0.4312","0.4312","0.4312"
"1523","","","","","","","1.9532","1.9532","1.9532","2.3844000000000003","2.3844000000000003","2.3844000000000003","0.31599999999999995","0.31599999999999995","0.31599999999999995"
"1524","","","","","","","1.9316","1.9316","1.9316","0","0","0","0","0","0"
"1525","","","","","","","3.3087999999999997","3.3087999999999997","3.3087999999999997","0.9784","0.9784","0.9784","0","0","0"
"1526","","","","","","","2.1323999999999996","2.1323999999999996","2.1323999999999996","0.982","0.982","0.982","0","0","0"
"1527","","","","","","","2.9128","2.9128","2.9128","0","0","0","0.6472","0.6472","0.6472"
"1528","","","","","","","0.9532","0.9532","0.9532","0","0","0","0","0","0"
"1529","","","","","","","1.6400000000000001","1.6400000000000001","1.6400000000000001","1.9316","1.9316","1.9316","0.73","0.73","0.73"
"1530","","","","","","","0.6688000000000001","0.6688000000000001","0.6688000000000001","0.9424","0.9424","0.9424","0","0","0"
"1531","","","","","","","2.8112","2.8112","2.8112","0","0","0","0","0","0"
"1532","","","","","","","1.9472","1.9472","1.9472","1.766","1.766","1.766","0.91","0.91","0.91"
"1533","","","","","","","0.9856","0.9856","0.9856","2.7444","2.7444","2.7444","0","0","0"
"1534","","","","","","","2.5212","2.5212","2.5212","0.12160000000000004","0.12160000000000004","0.12160000000000004","0","0","0"
"1535","","","","","","","3.1719999999999997","3.1719999999999997","3.1719999999999997","0.8632","0.8632","0.8632","0","0","0"
"1536","","","","","","","3.6824000000000003","3.6824000000000003","3.6824000000000003","0","0","0","0","0","0"
"1537","","","","","","","2.838","2.838","2.838","1.2511999999999999","1.2511999999999999","1.2511999999999999","0","0","0"
"1538","","","","","","","3.8272","3.8272","3.8272","0.8344","0.8344","0.8344","0","0","0"
"1539","","","","","","","3.6212","3.6212","3.6212","0","0","0","0","0","0"
"1540","","","","","","","0.1611999999999999","0.1611999999999999","0.1611999999999999","1.8767999999999998","1.8767999999999998","1.8767999999999998","0","0","0"
"1541","","","","","","","1.3088","1.3088","1.3088","1.5248","1.5248","1.5248","0","0","0"
"1542","","","","","","","2.784","2.784","2.784","0.9676","0.9676","0.9676","0","0","0"
"1543","","","","","","","3.568","3.568","3.568","0","0","0","0","0","0"
"1544","","","","","","","2.3196","2.3196","2.3196","1.6436000000000002","1.6436000000000002","1.6436000000000002","0","0","0"
"1545","","","","","","","5.755199999999999","5.755199999999999","5.755199999999999","1.7047999999999999","1.7047999999999999","1.7047999999999999","0","0","0"
"1546","","","","","","","1.9352","1.9352","1.9352","1.3916","1.3916","1.3916","0","0","0"
"1547","","","","","","","1.6832","1.6832","1.6832","0.14680000000000004","0.14680000000000004","0.14680000000000004","0","0","0"
"1548","","","","","","","0","0","0","0","0","0","0","0","0"
"1549","","","","","","","0.5932","0.5932","0.5932","0.7256","0.7256","0.7256","0.9892","0.9892","0.9892"
"1550","","","","","","","0","0","0","0.9244","0.9244","0.9244","0","0","0"
"1551","","","","","","","3.2476000000000003","3.2476000000000003","3.2476000000000003","0.8704000000000001","0.8704000000000001","0.8704000000000001","0","0","0"
"1552","","","","","","","2.8488","2.8488","2.8488","0","0","0","0","0","0"
"1553","","","","","","","2.4311999999999996","2.4311999999999996","2.4311999999999996","0","0","0","0","0","0"
"1554","","","","","","","1.8848","1.8848","1.8848","0","0","0","0","0","0"
"1555","","","","","","","2.766","2.766","2.766","0.6868000000000001","0.6868000000000001","0.6868000000000001","0","0","0"
"1556","","","","","","","0.9784","0.9784","0.9784","0.9712","0.9712","0.9712","0","0","0"
"1557","","","","","","","3.01","3.01","3.01","0.8236","0.8236","0.8236","0","0","0"
"1558","","","","","","","2.6508000000000003","2.6508000000000003","2.6508000000000003","0.7192000000000001","0.7192000000000001","0.7192000000000001","0","0","0"
"1559","","","","","","","0.9604","0.9604","0.9604","2.4448","2.4448","2.4448","0.964","0.964","0.964"
"1560","","","","","","","0","0","0","0","0","0","0.9748","0.9748","0.9748"
"1561","","","","","","","1.9695999999999998","1.9695999999999998","1.9695999999999998","0","0","0","0.9676","0.9676","0.9676"
"1562","","","","","","","2.0172","2.0172","2.0172","0","0","0","0","0","0"
"1563","","","","","","","0.982","0.982","0.982","1.9532","1.9532","1.9532","0","0","0"
"1564","","","","","","","1.1288","1.1288","1.1288","0.9388","0.9388","0.9388","0.9496","0.9496","0.9496"
"1565","","","","","","","1.8696","1.8696","1.8696","0.9604","0.9604","0.9604","0","0","0"
"1566","","","","","","","1.6076","1.6076","1.6076","0.10360000000000003","0.10360000000000003","0.10360000000000003","0","0","0"
"1567","","","","","","","0.9784","0.9784","0.9784","0","0","0","0","0","0"
"1568","","","","","","","3.4924","3.4924","3.4924","1.8308","1.8308","1.8308","0","0","0"
"1569","","","","","","","0.6292","0.6292","0.6292","2.6796","2.6796","2.6796","0","0","0"
"1570","","","","","","","1.5131999999999999","1.5131999999999999","1.5131999999999999","1.3448","1.3448","1.3448","0","0","0"
"1571","","","","","","","1.8056","1.8056","1.8056","0","0","0","0","0","0"
"1572","","","","","","","0.37","0.37","0.37","0","0","0","0","0","0"
"1573","","","","","","","2.1315999999999997","2.1315999999999997","2.1315999999999997","1.6147999999999998","1.6147999999999998","1.6147999999999998","0.6796","0.6796","0.6796"
"1574","","","","","","","0.8632","0.8632","0.8632","0.9784","0.9784","0.9784","0","0","0"
"1575","","","","","","","2.4924","2.4924","2.4924","2.2116","2.2116","2.2116","0","0","0"
"1576","","","","","","","2.83","2.83","2.83","1.8587999999999998","1.8587999999999998","1.8587999999999998","0","0","0"
"1577","","","","","","","1.6284","1.6284","1.6284","0.3628","0.3628","0.3628","0","0","0"
"1578","","","","","","","2.4384","2.4384","2.4384","1.7372","1.7372","1.7372","0.15759999999999996","0.15759999999999996","0.15759999999999996"
"1579","","","","","","","0.802","0.802","0.802","0.4636","0.4636","0.4636","0","0","0"
"1580","","","","","","","1.1324","1.1324","1.1324","0.622","0.622","0.622","0.20799999999999996","0.20799999999999996","0.20799999999999996"
"1581","","","","","","","0.8164","0.8164","0.8164","0.7587999999999999","0.7587999999999999","0.7587999999999999","0","0","0"
"1582","","","","","","","0.9532","0.9532","0.9532","0.6292","0.6292","0.6292","0","0","0"
"1583","","","","","","","1.9064","1.9064","1.9064","0","0","0","0","0","0"
"1584","","","","","","","0.17559999999999998","0.17559999999999998","0.17559999999999998","0","0","0","0","0","0"
"1585","","","","","","","2.676","2.676","2.676","0.6319999999999999","0.6319999999999999","0.6319999999999999","0","0","0"
"1586","","","","","","","1.8668","1.8668","1.8668","0.784","0.784","0.784","0.9748","0.9748","0.9748"
"1587","","","","","","","1.766","1.766","1.766","1.8048","1.8048","1.8048","0.8992","0.8992","0.8992"
"1588","","","","","","","0.9928","0.9928","0.9928","1.2872","1.2872","1.2872","0.9352","0.9352","0.9352"
"1589","","","","","","","1.5284","1.5284","1.5284","0","0","0","0.3124","0.3124","0.3124"
"1590","","","","","","","4.1792","4.1792","4.1792","2.1784","2.1784","2.1784","0","0","0"
"1591","","","","","","","1.0604","1.0604","1.0604","0.3879999999999999","0.3879999999999999","0.3879999999999999","0","0","0"
"1592","","","","","","","2.7624","2.7624","2.7624","0","0","0","0","0","0"
"1593","","","","","","","2.2224000000000004","2.2224000000000004","2.2224000000000004","0.982","0.982","0.982","0.9424","0.9424","0.9424"
"1594","","","","","","","2.7084","2.7084","2.7084","0.9712","0.9712","0.9712","0","0","0"
"1595","","","","","","","0.7732","0.7732","0.7732","0.9568","0.9568","0.9568","0","0","0"
"1596","","","","","","","1.2296","1.2296","1.2296","0","0","0","0","0","0"
"1597","","","","","","","2.8452","2.8452","2.8452","0.8192","0.8192","0.8192","0","0","0"
"1598","","","","","","","2.7336","2.7336","2.7336","0.5751999999999999","0.5751999999999999","0.5751999999999999","0","0","0"
"1599","","","","","","","0","0","0","4.0172","4.0172","4.0172","0","0","0"
"1600","","","","","","","3.7803999999999998","3.7803999999999998","3.7803999999999998","0.8488","0.8488","0.8488","0","0","0"
"1601","","","","","","","1.946","1.946","1.946","1.424","1.424","1.424","0.9424","0.9424","0.9424"
"1602","","","","","","","6.3448","6.3448","6.3448","0.7263999999999999","0.7263999999999999","0.7263999999999999","0","0","0"
"1603","","","","","","","3.9487999999999994","3.9487999999999994","3.9487999999999994","1.874","1.874","1.874","0","0","0"
"1604","","","","","","","1.1143999999999998","1.1143999999999998","1.1143999999999998","3.5356","3.5356","3.5356","0","0","0"
"1605","","","","","","","4.3448","4.3448","4.3448","0.9748","0.9748","0.9748","0","0","0"
"1606","","","","","","","2.8091999999999997","2.8091999999999997","2.8091999999999997","0","0","0","0","0","0"
"1607","","","","","","","3.8092","3.8092","3.8092","1.4527999999999999","1.4527999999999999","1.4527999999999999","0","0","0"
"1608","","","","","","","0.3547999999999999","0.3547999999999999","0.3547999999999999","0","0","0","0.9496","0.9496","0.9496"
"1609","","","","","","","2.6032","2.6032","2.6032","2.73","2.73","2.73","0.2584000000000001","0.2584000000000001","0.2584000000000001"
"1610","","","","","","","1.9064","1.9064","1.9064","0.5176","0.5176","0.5176","0","0","0"
"1611","","","","","","","1.9496","1.9496","1.9496","0.9784","0.9784","0.9784","0","0","0"
"1612","","","","","","","2.2476000000000003","2.2476000000000003","2.2476000000000003","2.7767999999999997","2.7767999999999997","2.7767999999999997","0","0","0"
"1613","","","","","","","0.7767999999999999","0.7767999999999999","0.7767999999999999","0.838","0.838","0.838","0","0","0"
"1614","","","","","","","2.8524000000000003","2.8524000000000003","2.8524000000000003","0.8956","0.8956","0.8956","0","0","0"
"1615","","","","","","","2.2800000000000002","2.2800000000000002","2.2800000000000002","0.8524","0.8524","0.8524","0","0","0"
"1616","","","","","","","0.8408000000000001","0.8408000000000001","0.8408000000000001","0","0","0","0.11439999999999995","0.11439999999999995","0.11439999999999995"
"1617","","","","","","","5.4492","5.4492","5.4492","0.5788","0.5788","0.5788","0","0","0"
"1618","","","","","","","0.6399999999999999","0.6399999999999999","0.6399999999999999","3.3628","3.3628","3.3628","0","0","0"
"1619","","","","","","","1.8632","1.8632","1.8632","1.5608","1.5608","1.5608","0","0","0"
"1620","","","","","","","0.8228","0.8228","0.8228","0.24760000000000004","0.24760000000000004","0.24760000000000004","0","0","0"
"1621","","","","","","","0.9604","0.9604","0.9604","0","0","0","0.9856","0.9856","0.9856"
"1622","","","","","","","1.5852","1.5852","1.5852","0","0","0","0","0","0"
"1623","","","","","","","2.8092","2.8092","2.8092","0.9352","0.9352","0.9352","0.4852000000000001","0.4852000000000001","0.4852000000000001"
"1624","","","","","","","0.26560000000000006","0.26560000000000006","0.26560000000000006","0","0","0","0","0","0"
"1625","","","","","","","0","0","0","0","0","0","0","0","0"
"1626","","","","","","","3.8632","3.8632","3.8632","1.4384000000000001","1.4384000000000001","1.4384000000000001","0","0","0"
"1627","","","","","","","1.9064","1.9064","1.9064","0.514","0.514","0.514","0","0","0"
"1628","","","","","","","2.1144","2.1144","2.1144","0.8092","0.8092","0.8092","0","0","0"
"1629","","","","","","","1.928","1.928","1.928","0.9172","0.9172","0.9172","0","0","0"
"1630","","","","","","","0.9784","0.9784","0.9784","0.46999999999999986","0.46999999999999986","0.46999999999999986","0.9676","0.9676","0.9676"
"1631","","","","","","","0.9712","0.9712","0.9712","0.9604","0.9604","0.9604","0","0","0"
"1632","","","","","","","0.9856","0.9856","0.9856","0","0","0","0","0","0"
"1633","","","","","","","2.0964","2.0964","2.0964","1.3052000000000001","1.3052000000000001","1.3052000000000001","0","0","0"
"1634","","","","","","","0","0","0","0.9344","0.9344","0.9344","0","0","0"
"1635","","","","","","","1.3772","1.3772","1.3772","0","0","0","0","0","0"
"1636","","","","","","","1.2764","1.2764","1.2764","0.9532","0.9532","0.9532","0","0","0"
"1637","","","","","","","0.7948","0.7948","0.7948","1.0892","1.0892","1.0892","0","0","0"
"1638","","","","","","","0.9388","0.9388","0.9388","0.9388","0.9388","0.9388","0","0","0"
"1639","","","","","","","1.2648","1.2648","1.2648","0","0","0","0","0","0"
"1640","","","","","","","0.9676","0.9676","0.9676","0.9532","0.9532","0.9532","0","0","0"
